t,ax,ay,az,gx,gy,gz
5.526000,-0.119390309,0.215880811,9.933706284,0.010581572,-0.025746481,-0.036103815
5.565000,-0.157717973,0.278163254,9.732486725,0.055322636,0.038169328,-0.054213293
5.585000,-0.176881790,0.302118033,9.785186768,0.016973153,0.039234594,-0.052082770
5.605000,-0.200836584,0.282954216,9.861842155,-0.009658435,0.024320904,-0.024385918
5.626000,-0.301446706,0.268581331,9.890587807,-0.004332118,0.018994587,-0.028646972
5.645000,-0.325401485,0.373982400,9.909751892,0.010581572,0.022190377,-0.027581707
5.685000,-0.311028600,0.287745178,9.952870369,0.018038418,0.029647222,-0.003080647
5.706000,-0.248746157,0.273372293,9.904960632,0.055322636,0.054148283,-0.011602756
5.727000,-0.210418493,0.254208475,9.890587807,0.040408950,0.044560913,0.012898306
5.746000,-0.095435530,0.244626552,9.847469330,0.040408950,0.044560913,0.012898306
5.766000,-0.009198301,0.235044628,9.881006241,0.012712099,0.030712487,0.032073051
5.806000,-0.152927011,0.244626552,9.967243195,-0.018180542,0.006211424,-0.013733283
5.829000,-0.196045622,0.278163254,9.981616020,-0.021376334,-0.004441211,-0.011602756
5.866000,-0.172090843,0.297327071,9.952870369,-0.010723699,0.012603005,-0.002015384
5.907000,-0.172090843,0.211089849,9.818723679,-0.002201591,-0.005506475,-0.023320653
5.928000,-0.215209454,0.225462735,9.866633415,-0.034159500,-0.017224373,-0.031842761
5.967000,-0.373311043,0.306908995,9.991197586,-0.058660559,-0.032138065,-0.015863810
5.987000,-0.196045622,0.302118033,10.039107323,-0.027767915,0.003015634,0.002245670
6.027000,-0.234373286,0.211089849,9.991197586,0.002059463,-0.007637002,-0.029712234
6.047000,-0.253537118,0.268581331,10.019944191,-0.003266854,-0.032138065,-0.014798546
6.068000,-0.205627531,0.258999437,10.019944191,-0.026702650,-0.034268592,0.005441461
6.088000,-0.196045622,0.302118033,9.948079109,-0.021376334,-0.009767529,-0.002015384
6.107000,-0.200836584,0.244626552,9.842678070,0.025495261,-0.019354900,-0.012668019
6.128000,-0.215209454,0.206298903,9.751649857,0.025495261,-0.019354900,-0.012668019
6.168000,-0.100226484,0.191926032,9.823514938,-0.022441596,-0.022550691,0.001180407
6.208000,-0.176881790,0.182344109,9.794768333,-0.024572123,-0.007637002,-0.012668019
6.229000,-0.143345103,0.196716979,9.813932419,-0.035224762,0.001950370,0.011833041
6.249000,-0.042734999,0.225462735,9.847469330,-0.038420554,-0.008702265,0.001180407
6.268000,-0.095435530,0.230253696,9.909751892,-0.038420554,-0.008702265,0.001180407
6.288000,-0.196045622,0.220671773,9.904960632,-0.016050017,-0.004441211,-0.011602756
6.308000,-0.215209454,0.182344109,9.909751892,-0.016050017,-0.004441211,-0.011602756
6.348000,-0.191254660,0.167971238,9.828305244,-0.000071064,0.020059850,-0.002015384
6.369000,-0.105017439,0.268581331,9.881006241,-0.000071064,0.020059850,-0.002015384
6.388000,0.019547444,0.196716979,9.861842155,-0.022441596,-0.005506475,0.022485681
6.429000,-0.291864783,0.153598368,9.837887764,-0.002201591,-0.016159110,-0.021190125
6.449000,-0.220000401,0.225462735,9.847469330,-0.002201591,-0.016159110,-0.021190125
6.470000,-0.263119042,0.244626552,9.885796547,-0.029898442,-0.007637002,0.002245670
6.509000,-0.210418493,0.163180292,9.871423721,-0.008593172,0.023255641,0.003310934
