t_ms,ax,ay,az,gx,gy,gz
60750,0.220140,-1.871187,8.487342,34.500000,24.187500,27.468750
60833,1.064806,-2.438286,8.293523,-29.515625,-51.531250,20.671875
60916,0.904487,-2.426322,9.329615,-84.562500,-96.328125,11.343750
61000,-0.808774,0.241675,11.105090,18.937500,-16.171875,-6.734375
61083,0.143569,-2.117648,10.018748,-124.609375,36.453125,7.531250
61166,0.947558,0.744168,8.432307,51.109375,-74.796875,15.218750
61250,-0.660419,0.011964,10.506884,134.156250,-69.062500,8.171875
61333,-1.100698,-3.519842,11.344372,10.531250,55.890625,24.843750
61416,-0.038285,-3.622733,9.396614,-106.671875,60.984375,27.796875
61500,0.959522,-1.727618,8.248060,-152.328125,5.140625,18.953125
61583,0.332602,1.048056,8.889336,15.187500,-59.531250,20.515625
61666,-0.868595,1.172483,10.114461,102.593750,-4.781250,11.281250
61750,-0.680040,0.659462,9.839286,59.231250,3.725000,9.328125
61833,-0.491486,0.146441,9.564112,15.868750,12.231250,7.375000
61916,-0.302931,-0.366581,9.288937,-27.493750,20.737500,5.421875
62000,-0.114377,-0.879602,9.013763,-70.856250,29.243750,3.468750
62083,0.074178,-1.392623,8.738588,-114.218750,37.750000,1.515625
62166,0.624527,0.004786,8.056634,-60.546875,-2.171875,6.062500
62250,0.591027,0.516850,8.293523,35.812500,-40.921875,20.156250
62333,-0.184247,-0.098106,9.415757,107.921875,-48.187500,22.015625
62416,-0.332602,-0.145962,10.932806,133.734375,-23.500000,2.375000
62500,-0.512064,-3.268596,10.336994,14.609375,14.734375,11.078125
62583,-0.110070,-3.488735,9.748359,-90.093750,22.968750,13.937500
62666,0.279960,-1.935793,9.454042,-134.187500,3.625000,14.890625
62750,0.253639,1.378266,9.942178,57.515625,-36.843750,11.421875
62833,-0.399601,-3.696911,11.081161,99.703125,7.343750,11.031250
62916,-0.650848,-1.722832,10.351351,14.609375,14.734375,11.078125
63000,-0.422333,-0.362513,10.131211,50.812500,14.257812,10.203125
63083,-0.193819,0.997807,9.911071,87.015625,13.781250,9.328125
63166,0.124427,0.040678,9.516255,123.953125,0.250000,11.671875
63250,0.253639,-1.919044,9.454042,68.859375,-15.093750,9.031250
63333,-0.270389,-3.151347,9.877572,-121.203125,0.078125,-2.765625
63416,0.050249,-3.309274,9.659825,-39.156250,-14.984375,2.500000
63500,-0.059821,-0.378066,9.403793,-47.625000,5.812500,13.546875
63583,0.330210,0.782453,9.353544,64.000000,-13.515625,17.750000
63666,0.229711,0.854238,10.097711,137.046875,-18.890625,4.703125
63750,-0.253639,-1.009771,10.999805,108.968750,2.750000,-6.406250
63833,-0.488136,-3.871587,10.762916,5.421875,33.343750,0.250000
63916,-0.334995,-1.844866,9.777073,-123.375000,12.468750,1.218750
64000,-0.346959,-3.184847,9.829715,-89.453125,50.328125,5.890625
64083,0.406780,-1.414158,9.346365,137.046875,-18.375000,20.250000
64166,-0.356531,-2.988635,10.126425,-52.687500,20.828125,9.156250
64250,-0.595813,-3.680161,10.238888,-131.546875,36.281250,4.968750
64333,-0.205783,-2.663212,9.760323,-115.421875,23.750000,3.453125
64416,0.239282,-0.693919,9.186046,-22.828125,0.593750,4.906250
64500,-0.088534,-2.577070,10.157532,-34.546875,-21.000000,-7.234375
64583,0.066999,0.614955,9.628718,109.812500,-16.828125,5.437500
64666,-0.272782,0.021535,10.375279,-11.218750,9.718750,7.015625
64750,-0.078963,-1.859223,10.411171,-94.343750,-8.984375,4.375000
64833,0.279960,0.825524,9.164511,74.796875,-14.296875,6.453125
64916,-0.093320,-0.933201,10.066605,59.984375,-16.359375,-0.843750
65000,-0.011964,-3.220739,10.085747,-103.437500,-22.593750,-4.140625
65083,0.612563,-0.045464,9.006584,112.921875,7.687500,7.843750
65166,0.739382,-1.265803,8.496913,-121.328125,-66.531250,6.640625
65250,0.141177,-0.323031,9.231510,-70.453125,-55.984375,-7.328125
65333,-1.263410,0.753739,10.935199,97.718750,82.140625,-5.265625
65416,-0.557528,-0.827917,10.004391,110.703125,85.203125,25.109375
65500,-1.033699,1.081556,10.545169,24.671875,12.828125,-17.562500
65583,1.057628,-2.684747,8.358129,-22.703125,-53.203125,18.406250
65666,0.471386,-2.586641,9.382257,-99.125000,-76.140625,-1.515625
65750,-0.547956,-1.710868,10.727024,-116.703125,-39.953125,-11.875000
65833,-0.949951,-0.373280,11.246266,-65.640625,12.968750,-18.562500
65916,-0.148355,0.629312,9.856036,25.718750,31.453125,-13.375000
66000,0.516850,-2.165504,8.630911,62.968750,19.656250,36.406250
66083,-0.595813,-4.024728,10.200603,-18.625000,35.000000,19.250000
66166,0.390030,1.957329,9.142975,114.171875,-27.687500,-3.093750
66250,0.081356,0.768096,8.932407,169.484375,-23.906250,-5.750000
66333,-0.373280,-2.074577,9.425328,106.453125,6.609375,3.328125
66416,-0.358923,-4.170690,10.564312,-121.078125,24.015625,24.984375
66500,-1.323231,-1.272982,11.566904,96.203125,77.937500,9.531250
66583,0.961915,-0.090927,9.396614,-50.343750,-84.984375,13.828125
66666,0.040678,1.373480,9.973285,60.734375,-68.000000,-2.593750
66750,-1.225125,0.909273,11.380264,123.453125,12.546875,-10.875000
66833,-0.468993,-3.275774,9.963713,4.000000,62.671875,28.687500
66916,0.677169,-3.424129,8.035098,-88.875000,-10.765625,21.906250
67000,0.483350,-2.505285,10.054641,-132.781250,-32.281250,21.328125
67083,0.064606,-3.115455,10.092926,-138.656250,8.593750,-5.843750
67166,-0.665205,-3.098705,11.129018,127.453125,-14.890625,-6.078125
67250,-0.344566,-4.271188,10.626525,-118.265625,26.781250,-13.562500
67333,0.289532,-0.430708,10.107283,-35.828125,-13.765625,4.515625
67416,-0.256032,-4.141976,10.037891,-160.859375,19.515625,-20.453125
67500,-0.055035,0.926022,10.435099,164.968750,-18.125000,-3.203125
67583,0.253639,1.670190,10.179067,106.562500,-25.234375,5.546875
67666,-0.066999,-2.596213,10.284352,-157.921875,10.703125,-16.156250
67750,0.241675,0.196211,9.934999,-34.421875,-8.406250,-6.140625
67833,-0.313460,-3.873980,9.968499,-46.468750,15.234375,-17.031250
67916,-0.291924,-1.820938,10.382457,95.171875,-0.093750,-10.984375
68000,0.070588,-0.399601,9.538987,120.304688,-20.554688,-1.414062
68083,0.433101,1.021735,8.695517,145.437500,-41.015625,8.156250
68166,0.021535,-3.187240,9.509077,-2.890625,-9.750000,-8.734375
68250,0.028714,-4.584648,9.410971,-133.296875,-8.078125,6.796875
68333,-0.040678,-4.333402,9.482756,-169.968750,13.031250,14.484375
68416,-0.385244,0.801596,9.573683,45.953125,27.671875,-13.015625
68500,-0.351745,-2.057827,9.832108,-94.046875,32.484375,0.171875
68583,0.117248,-1.971686,9.176475,126.937500,0.375000,-15.359375
68666,-0.177069,-3.914658,9.384650,8.562500,4.734375,-17.984375
68750,-0.358923,-3.854837,9.571290,-119.328125,21.640625,-19.906250
68833,-0.224925,-1.875973,9.243474,-161.171875,30.687500,-24.359375
68916,0.296710,0.208176,8.360522,-90.750000,10.625000,-17.390625
69000,0.339781,0.602991,8.925228,145.453125,11.156250,-13.000000
69083,-0.636491,1.627119,9.937392,93.078125,14.265625,5.609375
69166,0.330210,-2.500500,8.985049,-134.578125,-61.656250,0.875000
69250,-0.078963,-0.765703,9.193224,-31.921875,-25.468750,7.500000
69333,-0.547956,0.949951,9.664610,-31.921875,-25.468750,7.500000
69416,-0.203390,0.014357,10.145568,115.046875,22.078125,18.875000
69500,0.277567,-4.369294,10.375279,-142.187500,-0.062500,-0.187500
69583,0.258425,-2.744568,10.313065,-22.078125,3.968750,15.921875
69666,0.119641,0.949951,8.717053,153.906250,-2.718750,2.000000
69750,0.050249,-0.720240,9.269795,123.593750,-4.968750,-9.359375
69833,-0.251246,-0.935594,9.978070,-53.078125,5.171875,-10.031250
69916,-0.074178,-3.471986,10.492527,-142.187500,-0.062500,-0.187500
70000,0.076570,1.222732,8.616554,76.562500,1.609375,3.593750
70083,0.289532,0.437887,10.076176,53.296875,-22.343750,-5.125000
70166,0.306281,0.437887,9.865608,103.296875,-24.890625,-0.343750
70250,0.031107,-0.457029,9.848858,86.062500,-1.625000,5.171875
70333,-0.390030,-1.854438,10.296316,5.140625,28.562500,13.812500
70416,-0.234497,-3.462414,9.712467,-90.156250,38.015625,21.750000
70500,-0.476172,-3.172883,10.267602,-90.156250,28.562500,13.812500
70583,0.236889,-0.124427,9.224331,-84.953125,3.781250,15.171875
70666,0.004786,1.533799,9.707681,25.359375,-1.125000,-1.671875
70750,-0.342174,0.906880,10.576276,124.328125,13.484375,-7.734375
70833,-0.210568,-1.454836,10.827522,140.656250,22.953125,5.312500
70916,0.162712,-3.397808,10.258030,60.406250,5.312500,13.812500
71000,0.409173,-3.663411,9.408578,-58.562500,-32.000000,6.890625
71083,-0.569492,-2.840280,10.126425,-75.984375,35.765625,2.968750
71166,-0.275175,-1.909472,10.210174,-10.781250,-1.593750,-5.593750
71250,-0.581456,-2.885744,10.289137,-75.984375,35.765625,2.968750
71333,-0.265603,-1.471586,9.946964,-12.468750,33.125000,10.468750
71416,0.031107,-0.535992,9.863215,97.156250,-49.656250,4.468750
71500,0.433101,-0.287139,8.941978,89.718750,-20.593750,23.312500
71583,0.301496,-0.961915,8.829515,43.781250,-28.734375,16.750000
71666,-0.019143,-2.187040,8.819944,-29.765625,-20.140625,10.031250
71750,-0.368495,-2.598605,9.990034,-86.359375,-2.968750,6.281250
71833,-0.330210,-1.883151,10.715060,-88.578125,4.578125,0.875000
71916,0.205783,0.069392,9.604790,67.296875,3.984375,20.296875
72000,0.014357,-0.528814,10.566705,-29.250000,-5.546875,-5.203125
72083,0.196211,-2.945565,9.877572,-55.515625,-48.968750,-7.796875
72166,-0.282353,-2.177469,10.444671,-110.515625,-35.734375,-16.562500
72250,-0.555135,-0.545564,10.600204,-82.328125,-1.062500,-16.703125
72333,-0.373280,0.478565,10.119247,4.187500,23.843750,-7.718750
72416,0.141177,0.165105,9.542577,87.015625,20.187500,8.343750
72500,0.169890,0.227318,9.731610,58.125000,-21.531250,12.390625
72583,0.112463,-2.239682,9.547362,69.531250,-9.812500,12.687500
72666,-0.291924,-3.081956,9.805787,-26.921875,1.687500,3.359375
72750,-0.411565,-2.945565,9.958928,-109.203125,21.906250,0.406250
72833,-0.232104,-1.543371,9.946964,-113.109375,31.015625,4.453125
72916,0.562313,0.605384,9.595219,58.125000,-21.531250,12.390625
73000,0.342174,-0.303888,9.391829,115.406250,-0.125000,17.000000
73083,0.282353,-0.569492,9.583255,-47.703125,-30.515625,9.625000
73166,-0.437887,1.246661,9.985249,69.750000,3.890625,9.531250
73250,-0.483350,0.119641,9.942178,128.234375,35.890625,8.546875
73333,-0.011964,-1.873580,9.422935,97.390625,33.968750,12.046875
73416,0.409173,-3.421736,9.181260,-3.156250,0.265625,12.203125
73500,-0.349352,-0.404387,11.073983,-63.312500,-5.437500,-10.703125
73583,-0.452243,1.009771,10.581062,43.171875,24.796875,-7.000000
73666,-0.102891,-0.282353,9.908678,110.828125,33.218750,12.875000
73750,0.260818,-1.567299,9.513863,108.593750,9.390625,23.203125
73833,0.196211,-2.883351,10.439885,-109.671875,-30.812500,9.046875
73916,0.416351,-2.550749,9.497113,40.546875,-27.796875,10.656250
74000,0.107677,-2.870191,10.403991,-32.695208,-4.296909,0.289077
74083,-0.200997,-3.189633,11.310872,-105.937500,19.203125,-10.078125
74166,0.323031,-0.210568,9.320044,55.078125,-35.656250,6.796875
74250,-0.337388,-0.748953,10.509277,83.234375,-21.906250,7.906250
74333,-0.593420,-1.292124,11.164910,47.906250,17.140625,3.218750
74416,-0.674776,-2.584248,11.851650,-35.359375,39.203125,-1.734375
74500,0.437887,-2.177469,10.181460,-100.750000,-24.000000,-12.625000
74583,0.081356,0.969093,9.190832,89.343750,-34.375000,-4.031250
74666,-0.583849,0.497707,9.705288,133.015625,12.109375,-2.296875
74750,-0.722632,-1.234696,9.966106,88.156250,47.359375,2.703125
74833,-0.339781,-2.938386,9.580862,-19.828125,40.000000,2.796875
74916,0.332602,-3.653840,8.970692,-122.125000,-0.875000,-2.781250
75000,0.646062,-0.332602,9.367900,-14.421875,-50.578125,-6.937500
75083,0.270389,-2.038685,9.765109,-28.015625,-22.218750,-15.875000
75166,0.026321,-1.763510,10.004391,-48.468750,-19.390625,-21.875000
75250,-0.234497,-1.282553,10.277173,-31.437500,0.390625,-15.984375
75333,-0.325424,-0.710668,10.030712,8.078125,22.312500,-5.015625
75416,-0.222533,-0.526421,9.212367,34.859375,29.171875,1.250000
75500,0.071785,-0.849452,8.295916,33.953125,14.765625,3.218750
75583,0.356531,-1.385444,7.922636,22.468750,-9.187500,8.187500
75666,0.284746,-1.545763,8.614161,8.359375,-16.515625,8.500000
75750,-0.172283,-1.519442,9.789037,-17.734375,-1.140625,1.484375
75833,-0.409173,-1.780260,10.420742,-48.609375,16.218750,-7.265625
75916,0.016750,-1.244268,9.853643,-49.781250,11.593750,-11.109375
76000,0.476172,-0.507278,9.145368,-6.437500,-15.234375,-4.062500
76083,0.531207,-1.488336,9.008977,-136.593750,-14.437500,0.609375
76166,0.189033,1.337588,9.600004,-0.750000,-23.812500,10.281250
76250,-0.461815,1.899901,10.138389,134.421875,-4.890625,5.421875
76333,-0.550349,-0.679562,10.222138,149.781250,30.484375,0.312500
76416,-0.071785,-3.199204,8.982656,-50.796875,-2.718750,12.796875
76500,0.263210,-2.062613,9.961320,16.750000,-5.250000,-1.390625
76583,0.495314,-2.768496,8.630911,-118.515625,-44.328125,12.296875
76666,-0.016750,-0.902094,10.073783,-42.796875,-19.140625,-14.390625
76750,-0.629312,0.803988,11.447263,41.640625,20.953125,-12.187500
76833,-0.478565,-0.050249,11.337193,80.093750,36.906250,1.343750
76916,-0.057428,-1.335195,10.633704,62.609375,21.687500,7.218750
77000,0.476172,-3.656233,8.073383,-50.796875,-2.718750,12.796875
77083,-0.581456,-3.196811,11.105090,-41.187500,5.515625,-7.234375
77166,0.411565,0.265603,9.399007,51.312500,-15.328125,-9.546875
77250,0.404387,-0.598206,9.999606,77.718750,-37.250000,-16.000000
77333,-0.133998,-2.081756,10.887343,39.750000,-27.781250,-16.187500
77416,-0.579063,-2.878566,10.415957,-108.625000,33.562500,-5.515625
77500,0.169890,-3.653840,8.609376,-153.140625,11.812500,-9.453125
77583,0.447458,0.301496,9.066405,-22.531250,1.093750,-9.140625
77666,0.516850,1.208375,9.640682,105.312500,-22.796875,2.265625
77750,-0.153141,-0.023928,10.478170,167.593750,-18.890625,4.656250
77833,-0.583849,-2.612962,10.526027,99.453125,5.937500,0.078125
77916,-0.315853,-4.103691,9.485149,-44.875000,23.953125,-6.453125
78000,-0.165105,-1.395016,9.444471,-109.343750,30.578125,-12.234375
78083,-0.196211,-1.529014,9.832108,22.093750,7.453125,16.625000
78166,0.105284,-2.567499,9.078369,-48.781250,-12.046875,8.125000
78250,0.200997,-2.376073,9.288937,-83.406250,-21.265625,-3.281250
78333,0.045464,-1.213161,10.073783,-51.078125,-11.187500,-9.093750
78416,-0.248854,-0.045464,10.700703,24.031250,7.265625,-6.421875
78500,-0.296710,0.260818,10.700703,88.796875,13.390625,1.562500
78583,0.241675,-1.713261,9.985249,46.421875,-13.843750,0.406250
78666,0.186640,-2.687140,10.102497,-32.625000,-12.531250,-4.984375
78750,-0.315853,-2.486143,10.554740,-85.828125,6.062500,-5.796875
78833,-0.397209,-1.268196,10.279566,-77.140625,22.562500,-4.687500
78916,-0.074178,-0.059821,9.671789,-16.515625,14.531250,-5.640625
79000,-0.016750,-0.480957,10.274780,98.062500,1.000000,4.843750
79083,-0.150748,-3.122633,9.317651,-121.781250,-7.484375,10.312500
79166,0.081356,-2.483750,9.745966,66.484375,-5.890625,8.781250
79250,-0.162712,-3.632305,9.109476,-44.640625,-12.156250,11.468750
79333,0.000000,-0.894916,10.064212,-85.250000,-2.937500,9.859375
79416,-0.363709,-0.071785,10.573883,70.406250,14.406250,17.062500
79500,-0.114855,0.847059,10.466206,129.640625,4.281250,12.750000
79583,-0.179462,0.344566,10.760523,53.687500,-0.375000,14.468750
79666,0.155533,-0.744168,10.444671,-99.234375,-27.093750,-5.109375
79750,0.050249,1.351945,10.413564,40.015625,0.656250,10.984375
79833,-0.129212,-2.737389,9.523434,100.500000,5.750000,9.765625
79916,0.162712,-3.108277,9.329615,-98.140625,-15.375000,-10.625000
80000,0.244068,-1.756332,9.811769,11.570312,-1.101562,-5.460938
80083,0.325424,-0.404387,10.293923,121.281250,13.171875,-0.296875
80166,0.232104,-2.833102,8.470592,-187.671875,-21.359375,-16.468750
80250,-0.251246,-0.380459,10.346565,-58.656250,-2.765625,-11.671875
80333,-0.409173,1.957329,11.198410,86.859375,8.234375,-15.500000
80416,0.220140,-1.014557,10.368100,108.281250,-16.468750,-24.734375
80500,-0.119641,1.373480,11.085947,146.421875,-0.234375,-18.984375
80583,-0.045464,-3.074777,9.310473,-58.968750,-16.937500,-25.015625
80666,-0.284746,-2.723032,9.147761,-104.468750,4.109375,-19.609375
80750,-0.375673,-1.840081,9.425328,-90.109375,27.875000,-16.375000
80833,-0.313460,-0.576670,9.851251,-15.156250,39.562500,-16.656250
80916,0.162712,0.775275,10.341779,80.296875,32.531250,-12.250000
81000,0.220140,-2.658426,9.753145,23.640625,-24.578125,-27.953125
81083,0.267996,-0.095713,9.367900,10.968750,0.000000,-3.359375
81166,0.208176,0.095713,9.387043,62.843750,-13.296875,-9.390625
81250,-0.234497,-0.947558,10.035498,64.187500,-3.000000,-11.218750
81333,-0.358923,-2.395215,10.147961,6.781250,15.421875,-7.906250
81416,-0.119641,-2.864209,9.571290,-65.156250,18.578125,-5.687500
81500,0.258425,-0.854238,8.551948,-46.281250,-9.000000,13.796875
81583,-0.476172,1.217947,9.757931,57.796875,14.031250,18.562500
81666,-0.595813,1.086341,9.860822,143.890625,52.171875,14.609375
81750,-0.148355,-1.718047,8.530413,140.140625,70.812500,12.796875
81833,0.212961,-3.110669,7.135397,-85.625000,11.312500,-12.046875
81916,0.392423,-3.536592,6.977471,-187.671875,11.312500,-12.046875
82000,0.253639,-2.127219,8.556734,-93.265625,-0.437500,0.171875
82083,-0.411565,0.253639,10.724631,110.890625,29.890625,-0.093750
82166,-0.332602,-1.864009,11.361122,36.343750,29.875000,-3.265625
82250,0.093320,-3.201597,11.310872,-52.531250,6.171875,-4.078125
82333,0.330210,-2.533999,10.339386,-95.296875,-17.593750,-2.984375
82416,-0.100499,-1.045663,9.980463,-72.859375,-20.859375,-2.750000
82500,-0.272782,0.244068,9.824930,2.031250,-15.406250,-2.390625
82583,0.279960,-0.662812,9.468399,103.093750,-41.015625,2.609375
82666,0.002393,-2.495714,9.997213,39.703125,-38.656250,-3.390625
82750,-0.485743,-3.187240,11.052448,-45.093750,-8.765625,-6.687500
82833,-0.583849,-2.275574,11.349158,-76.921875,21.062500,-4.437500
82916,-0.167498,-0.914058,10.442278,-48.125000,22.250000,-1.140625
83000,0.033500,0.524028,9.504291,83.328125,-23.515625,2.062500
83083,0.169890,0.894916,10.021141,-9.781250,-2.734375,-13.843750
83166,-0.162712,-3.503092,10.715060,-54.828125,7.406250,-5.734375
83250,-0.033500,-2.464607,11.298908,-101.296875,7.187500,-10.484375
83333,0.057428,-0.311067,11.014162,-9.781250,-2.734375,-13.843750
83416,0.098106,0.433101,9.293723,137.718750,-9.921875,-3.562500
83500,-0.200997,1.521835,9.724431,106.453125,10.390625,2.562500
83583,-0.193819,-2.242075,9.071190,27.500000,5.750000,4.031250
83666,0.126820,0.332602,9.164511,8.109375,-8.265625,3.437500
83750,0.227318,-2.017149,8.901300,-113.609375,-13.265625,1.609375
83833,-0.083749,-0.760918,9.107083,119.328125,-1.437500,2.875000
83916,0.064606,-3.522235,8.824730,-158.593750,-6.703125,-1.921875
84000,-0.138784,-3.440879,8.963513,-93.687500,3.671875,-0.031250
84083,-0.229711,-3.117848,9.791430,54.312500,-0.234375,0.031250
84166,0.191426,0.105284,8.848658,32.468750,10.906250,-1.000000
84250,0.370888,0.217747,8.614161,105.140625,-17.843750,5.468750
84333,-0.107677,-2.246860,9.334401,58.828125,-17.640625,1.968750
84416,0.169890,-0.605384,8.951549,121.187500,-29.156250,2.390625
84500,-0.174676,-3.594020,9.425328,-137.468750,0.531250,17.890625
84583,-0.028714,-1.837688,10.047462,-125.718750,-3.046875,18.343750
84666,0.033500,0.885344,10.475777,-15.078125,-6.046875,8.843750
84750,0.026321,0.866202,10.179067,100.500000,-6.265625,2.875000
84833,-0.129212,-1.533799,9.674182,125.718750,-4.875000,3.328125
84916,-0.217747,-3.546163,9.399007,-51.062500,-2.015625,9.812500
85000,-0.015554,-2.574677,9.639486,-34.484375,-15.601562,6.742188
85083,0.186640,-1.603191,9.879965,-17.906250,-29.187500,3.671875
85166,0.000000,-0.686740,9.379865,25.312500,-1.062500,8.375000
85250,-0.047856,-1.031307,9.078369,25.921875,-2.921875,7.125000
85333,-0.150748,-1.636691,10.327422,-25.734375,-5.968750,8.328125
85416,-0.043071,-1.210768,9.525827,10.562500,-13.500000,3.796875
85500,0.203390,-1.945365,10.078569,-38.078125,-30.171875,6.296875
85583,-0.162712,-0.411565,10.762916,57.828125,24.046875,19.906250
85666,0.279960,-1.277767,10.437492,44.125000,1.796875,16.718750
85750,0.200997,-2.289931,10.368100,-19.593750,-12.093750,3.703125
85833,-0.196211,-2.495714,10.573883,-78.734375,1.218750,-5.500000
85916,-0.378066,-1.060020,10.066605,-87.828125,25.968750,-8.921875
86000,-0.492921,-0.803988,10.750952,19.156250,22.203125,12.718750
86083,-0.373280,-1.060020,11.157732,0.031250,16.812500,-3.406250
86166,-0.270389,-0.990629,10.983056,2.031250,18.968750,-11.421875
86250,0.244068,-1.289731,9.882357,4.062500,-3.437500,-2.265625
86333,0.189033,-1.605584,8.846265,0.109375,-25.578125,11.984375
86416,-0.275175,-1.270589,9.291330,-7.281250,-22.109375,13.953125
86500,-0.385244,-0.995414,9.607183,-0.328125,-1.500000,7.468750
86583,0.064606,-0.859023,9.961320,35.312500,10.171875,9.984375
86666,0.224925,-1.660619,9.863215,14.500000,-2.734375,16.859375
86750,-0.095713,-2.100898,10.473385,-21.968750,-7.953125,18.687500
86833,-0.196211,-1.225125,10.722238,-17.859375,2.953125,4.781250
86916,-0.083749,-0.612563,10.179067,10.046875,1.640625,5.234375
87000,-0.279960,-0.634098,9.961320,22.656250,13.171875,5.062500
87083,-0.045464,-0.981057,10.377672,12.609375,-5.312500,-16.640625
87166,-0.291924,-1.177269,10.243674,5.468750,7.375000,-17.062500
87250,-0.174676,-1.648655,9.494720,-18.875000,12.515625,-15.078125
87333,0.112463,-1.701297,8.659625,-27.546875,3.578125,-6.031250
87416,0.153141,-1.031307,8.891729,4.265625,-2.468750,4.781250
87500,-0.169890,-0.567099,9.920642,66.937500,12.437500,6.765625
87583,-0.055035,-0.997807,10.724631,-6.921875,1.171875,3.984375
87666,0.143569,-1.079163,10.047462,-28.140625,-5.812500,-3.437500
87750,-0.035892,-0.270389,9.523434,53.093750,2.953125,8.156250
87833,-0.016750,-2.299503,9.056834,-26.968750,5.140625,-4.562500
87916,-0.093320,-1.761117,9.600004,26.250000,12.343750,3.781250
88000,0.045464,-1.677369,9.430114,-46.250000,-2.500000,-10.437500
88083,0.167498,-0.143569,9.221938,-87.187500,19.609375,-16.859375
88166,0.356531,0.861416,9.600004,20.562500,-0.046875,-6.968750
88250,0.028714,0.454636,10.372886,122.484375,-8.062500,0.500000
88333,-0.227318,-3.237489,10.061819,45.671875,5.078125,-15.593750
88416,-0.306281,-1.481157,10.676774,134.406250,-1.562500,-4.750000
88500,0.222533,-2.234896,9.805787,-128.656250,-16.765625,-19.531250
88583,-0.009571,-0.277567,10.526027,0.734375,-7.578125,-1.390625
88666,-0.323031,0.504886,10.925628,49.437500,10.593750,-5.093750
88750,-0.241675,-1.103091,10.258030,32.281250,16.656250,-15.468750
88833,0.126820,-1.911865,9.671789,1.531250,3.515625,-19.781250
88916,0.239282,-1.844866,9.789037,0.750000,-8.546875,-17.468750
89000,0.093320,-3.517449,9.410971,-71.687500,-2.109375,-22.984375
89083,-0.035892,-0.887737,9.611968,116.265625,18.156250,19.312500
89166,0.093320,-2.036292,9.841679,43.843750,0.375000,4.109375
89250,0.361316,-3.244667,9.944571,-71.890625,-28.500000,-8.046875
89333,0.241675,-3.529413,10.219745,-159.109375,-39.703125,-8.265625
89416,-0.425922,-1.868794,11.306087,-142.359375,-12.765625,-13.140625
89500,-0.703490,0.945165,11.624332,-22.281250,19.078125,-24.421875
89583,0.442672,-0.062213,9.193224,146.078125,-7.093750,-5.265625
89666,0.421137,-2.347359,8.468199,91.781250,-24.687500,-0.281250
89750,-0.330210,-3.211168,9.588040,-2.593750,-10.265625,-1.000000
89833,-0.464208,-2.885744,9.848858,-92.281250,17.281250,-4.359375
89916,-0.263210,-1.660619,9.556933,-129.859375,30.781250,-13.156250
90000,-0.217747,1.885544,10.612168,107.390625,21.015625,-19.562500
90083,0.490529,-2.088934,8.987442,-65.046875,5.546875,2.875000
90166,0.576670,-1.172483,8.980263,-34.796875,-20.015625,7.203125
90250,-0.086142,-0.062213,9.580862,27.859375,-13.500000,9.718750
90333,-0.390030,-0.488136,10.061819,72.312500,9.984375,14.125000
90416,-0.098106,-1.466800,9.753145,68.765625,20.843750,16.359375
90500,0.284746,-2.390430,9.355936,-44.062500,-24.562500,0.843750
90583,0.200997,-2.371287,9.908678,-89.171875,-36.875000,-5.156250
90666,-0.114855,-1.380659,10.566705,-77.906250,-21.750000,-10.109375
90750,-0.349352,-0.083749,10.588240,-14.828125,4.406250,-11.468750
90833,-0.265603,0.327817,9.923035,62.062500,21.078125,1.093750
90916,-0.059821,-0.263210,9.401400,116.531250,24.343750,19.078125
91000,0.236889,-2.182254,9.332008,21.546875,4.078125,10.078125
91083,-0.406780,-0.985843,9.992427,-34.625000,-25.828125,-3.437500
91166,0.098106,-2.191826,9.891929,0.718750,40.312500,-6.968750
91250,0.746561,-1.885544,8.693125,-26.484375,-4.609375,-0.281250
91333,0.698704,-1.634298,8.592626,-36.875000,-38.984375,2.109375
91416,-0.653241,-0.457029,10.619347,-7.890625,11.796875,-8.625000
91500,-0.758525,-0.969093,10.557133,2.765625,11.375000,6.875000
91583,-0.016750,-0.629312,9.635897,62.890625,18.359375,9.109375
91666,-0.279960,-1.758725,10.028320,-46.093750,43.000000,-2.203125
91750,-0.241675,-1.409373,9.810573,-2.187500,-28.171875,7.843750
91833,-0.315853,-0.404387,10.145568,37.140625,33.015625,-1.703125
91916,0.473779,-1.356730,8.597412,43.296875,-14.750000,6.875000
92000,0.492921,-1.875973,8.386843,8.234375,-38.015625,3.453125
92083,-0.976272,-1.148555,11.169696,39.828125,40.562500,-12.718750
92166,-0.576670,-3.696911,10.636096,-115.593750,45.437500,-10.296875
92250,-0.734597,-1.677369,10.944771,-47.125000,44.765625,-14.140625
92333,-0.076570,0.301496,10.143175,-47.125000,44.765625,-14.140625
92416,0.514457,-0.413958,9.131011,129.437500,-31.062500,5.390625
92500,0.717847,0.784846,9.142975,65.546875,5.984375,-1.875000
92583,-0.705883,-3.354737,10.482956,-2.046875,7.390625,-7.437500
92666,-0.437887,-3.153740,10.695917,-96.687500,32.296875,-12.515625
92750,0.378066,-1.627119,9.956535,-115.062500,9.687500,-10.281250
92833,0.780060,-0.066999,9.207581,-49.062500,-38.640625,3.171875
92916,-0.023928,0.363709,9.851251,33.406250,-53.609375,7.234375
93000,-0.559920,0.028714,10.456635,63.968750,-9.984375,-5.609375
93083,-0.107677,-1.495514,10.313065,-155.265625,3.609375,-12.000000
93166,-0.007178,1.710868,10.753345,-6.546875,4.843750,5.703125
